taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey
4512347,"Gasteruption merceti Kieffer, 1904",4512347,"Gasteruption merceti Kieffer, 1904",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Gasteruptiidae,2789,Gasteruption,1249626,Gasteruption merceti,4512347
2217354,"Monocorophium acherusicum (Costa, 1853)",2217354,"Monocorophium acherusicum (Costa, 1853)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Amphipoda,1231,Corophiidae,4423,Monocorophium,2217348,Monocorophium acherusicum,2217354
3546316,Plectocarpon lichenum (Sommerf.) D.Hawksw.,3546316,Plectocarpon lichenum (Sommerf.) D.Hawksw.,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Arthoniomycetes,313,Arthoniales,1273,Roccellaceae,8359,Plectocarpon,3269226,Plectocarpon lichenum,3546316
2752849,Erythronium dens-canis L.,2752849,Erythronium dens-canis L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Liliales,1172,Liliaceae,7699,Erythronium,2740136,Erythronium dens-canis,2752849
4358353,"Palazzia ausonia (Palazzi, 1988)",4358353,"Palazzia ausonia (Palazzi, 1988)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Seguenziida,9759304,,,Palazzia,9804666,Palazzia ausonia,4358353
3048056,Erysimum L.,3048056,Erysimum L.,3,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Brassicaceae,3112,Erysimum,3048056,,
2287221,"Tellimya ferruginosa (Montagu, 1808)",2287221,"Tellimya ferruginosa (Montagu, 1808)",2,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Galeommatida,9898370,Lasaeidae,2287080,Tellimya,10361529,Tellimya ferruginosa,2287221
2301718,"Pisanianura Rovereto, 1899",2301718,"Pisanianura Rovereto, 1899",1,GENUS,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Laubierinidae,2734,Pisanianura,2301718,,
7340357,Cisticola juncidis juncidis,7340357,Cisticola juncidis juncidis,2,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Cisticolidae,9293,Cisticola,2492786,Cisticola juncidis,2492822
1918834,"Hipparchia statilinus (Hufnagel, 1766)",1918834,"Hipparchia statilinus (Hufnagel, 1766)",19,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Nymphalidae,7017,Hipparchia,1918607,Hipparchia statilinus,1918834
8271282,Vicia sativa subsp. cordata (Hoppe) Batt.,2975030,Vicia sativa subsp. cordata (Hoppe) Asch. & Graebn.,4,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Vicia,2974751,Vicia sativa,2975014
2654833,"Corallina Linnaeus, 1758",2654833,"Corallina Linnaeus, 1758",3,GENUS,ACCEPTED,Plantae,6,Rhodophyta,106,Florideophyceae,342,Corallinales,670,Corallinaceae,4919,Corallina,2654833,,
8351737,Hedera helix L.,8351737,Hedera helix L.,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Araliaceae,8800,Hedera,3036021,Hedera helix,8351737
5083300,"Rhaphium brevicorne (Van Duzee, 1923)",5083300,"Rhaphium brevicorne (Van Duzee, 1923)",15,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Dolichopodidae,7305,Rhaphium,1604483,Rhaphium brevicorne,5083300
2658766,Halurus flosculosus (J.Ellis) Maggs & Hommers.,2658766,Halurus flosculosus (J.Ellis) Maggs & Hommers.,1,SPECIES,ACCEPTED,Plantae,6,Rhodophyta,106,Florideophyceae,342,Ceramiales,665,Wrangeliaceae,5823953,Halurus,2658765,Halurus flosculosus,2658766
3085381,Polycarpon tetraphyllum L.,3085381,Polycarpon tetraphyllum L.,11,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Polycarpon,3085379,Polycarpon tetraphyllum,3085381
9379452,Ptychostomum torquescens,4280225,Bryum torquescens Bruch & Schimp.,4,SPECIES,SYNONYM,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Bryum,2676502,Bryum torquescens,4280225
7842669,Blackstonia perfoliata subsp. intermedia (Ten.) Zeltner,7842669,Blackstonia perfoliata subsp. intermedia (Ten.) Zeltner,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Gentianaceae,2503,Blackstonia,6366885,Blackstonia perfoliata,6366886
7533078,Bellidiastrum Less.,7533078,Bellidiastrum Less.,1,GENUS,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Bellidiastrum,7533078,,
8122205,Ceratium furca (Ehrenb.) Clap. & J.Lachm.,7531925,Tripos furca (Ehrenb.) F.Gómez,335,SPECIES,SYNONYM,Chromista,4,Myzozoa,8770992,Dinophyceae,9049014,Gonyaulacales,8775728,Ceratiaceae,7479242,Tripos,7453566,Tripos furca,7531925
2390014,"Hyperoplus lanceolatus (Le Sauvage, 1824)",2390014,"Hyperoplus lanceolatus (Le Sauvage, 1824)",5,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Perciformes,587,Ammodytidae,8487,Hyperoplus,2390011,Hyperoplus lanceolatus,2390014
2674313,"Racomitrium aquaticum Bridel, 1819",2674313,"Racomitrium aquaticum Bridel, 1819",53,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Grimmiales,1337,Grimmiaceae,8747,Racomitrium,9508257,Racomitrium aquaticum,2674313
2688576,Preissia quadrata (Scop.) Nees,7603659,Marchantia quadrata Scop.,1,SPECIES,SYNONYM,Plantae,6,Marchantiophyta,9,Marchantiopsida,125,Marchantiales,376,Marchantiaceae,6110,Marchantia,2688569,Marchantia quadrata,7603659
5668162,Armeria velutina Welw. ex Boiss. & Reut.,5668162,Armeria velutina Welw. ex Boiss. & Reut.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Plumbaginaceae,2419,Armeria,3082288,Armeria velutina,5668162
2926071,Lithospermum L.,2926071,Lithospermum L.,1,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Lithospermum,2926071,,
3391548,Cladonia azorica Ahti,3391548,Cladonia azorica Ahti,9,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Cladoniaceae,8328,Cladonia,2607519,Cladonia azorica,3391548
8224206,Lepidopilum virens Cardot,8224206,Lepidopilum virens Cardot,5,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Hookeriales,1339,Daltoniaceae,4649,Lepidopilum,2669371,Lepidopilum virens,8224206
5836834,"Frullania fragilifolia (Taylor) Gottsche, Lindenb. & Nees",5836834,"Frullania fragilifolia (Taylor) Gottsche, Lindenb. & Nees",24,SPECIES,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Porellales,377,Frullaniaceae,2269,Frullania,2688736,Frullania fragilifolia,5836834
3152378,Malva parviflora L.,3152378,Malva parviflora L.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Malva,3152364,Malva parviflora,3152378
3409560,Usnea subcornuta Stirt.,3409560,Usnea subcornuta Stirt.,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Parmeliaceae,8305,Usnea,2605982,Usnea subcornuta,3409560
1423540,"Pyrrhosoma nymphula Sulzer, 1776",1423540,"Pyrrhosoma nymphula Sulzer, 1776",10,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Odonata,789,Coenagrionidae,8577,Pyrrhosoma,7953343,Pyrrhosoma nymphula,1423540
3929311,Ranunculus ficaria subsp. ficariiformis Rouy & Fouc.,7384341,Ficaria verna subsp. ficariiformis (Rouy & Foucaud) Maire,1,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Ranunculaceae,2410,Ficaria,7354466,Ficaria verna,9094061
2410296,"Poromitra crassiceps (Günther, 1878)",2410296,"Poromitra crassiceps (Günther, 1878)",3,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Stephanoberyciformes,890,Melamphaidae,5906,Poromitra,2410295,Poromitra crassiceps,2410296
2468542,"Timon lepidus (Daudin, 1802)",2468542,"Timon lepidus (Daudin, 1802)",4,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Lacertidae,5201,Timon,2468528,Timon lepidus,2468542
4361361,"Crisilla depicta (Manzoni, 1868)",4361361,"Crisilla depicta (Manzoni, 1868)",4,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Rissoidae,7066,Crisilla,4361360,Crisilla depicta,4361361
1924713,"Lampides boeticus (Linnaeus, 1767)",1924713,"Lampides boeticus (Linnaeus, 1767)",11,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Lycaenidae,5473,Lampides,1924564,Lampides boeticus,1924713
2990686,Rubus genevieri Boreau,2990686,Rubus genevieri Boreau,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Rubus,2988638,Rubus genevieri,2990686
2675818,"Cheilothela chloropus Brotherus, 1901",2675818,"Cheilothela chloropus Brotherus, 1901",4,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Ditrichaceae,8743,Cheilothela,8042483,Cheilothela chloropus,2675818
2609373,Heterodermia flabellata (Fée) D.D.Awasthi,2609373,Heterodermia flabellata (Fée) D.D.Awasthi,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Teloschistales,1050,Physciaceae,8369,Heterodermia,2609326,Heterodermia flabellata,2609373
4369766,"Mangelia vauquelini (Payraudeau, 1826)",4369766,"Mangelia vauquelini (Payraudeau, 1826)",4,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Neogastropoda,982,Mangeliidae,5857036,Mangelia,2303373,Mangelia vauquelini,4369766
2660375,"Boergeseniella thuyoides (Harvey) Kylin, 1956",7431605,"Vertebrata thuyoides (Harvey) Kuntze, 1891",3,SPECIES,SYNONYM,Plantae,6,Rhodophyta,106,Florideophyceae,342,Ceramiales,665,Rhodomelaceae,4895,Vertebrata,2660342,Vertebrata thuyoides,7431605
5613110,Lotus corniculatus var. villosus Ser.,7437642,Lotus pedunculatus var. villosus (Ser.) Lawalrée,1,VARIETY,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Lotus,10220564,Lotus pedunculatus,5356854
2114450,"Rhincalanus nasutus Giesbrecht, 1888",2114450,"Rhincalanus nasutus Giesbrecht, 1888",6,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Hexanauplia,9421786,Calanoida,679,Rhincalanidae,9052,Rhincalanus,2114449,Rhincalanus nasutus,2114450
2985930,Kalanchoe pinnata Pers.,2985930,Kalanchoe pinnata Pers.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Crassulaceae,2406,Kalanchoe,2985928,Kalanchoe pinnata,2985930
7298186,Limonium dodartii Kuntze,7298186,Limonium dodartii Kuntze,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Plumbaginaceae,2419,Limonium,3082293,Limonium dodartii,7298186
2601179,Nephroma Ach.,2601179,Nephroma Ach.,2,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Peltigerales,1055,Nephromataceae,8374,Nephroma,2601179,,
4493801,"Chrysura varicornis (Spinola, 1838)",4493801,"Chrysura varicornis (Spinola, 1838)",8,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Chrysididae,7903,Chrysura,4407791,Chrysura varicornis,4493801
3085464,Cerastium diffusum Pers.,3085464,Cerastium diffusum Pers.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Cerastium,2873815,Cerastium diffusum,3085464
4357749,"Haliotis tuberculata coccinea Reeve, 1846",4357749,"Haliotis tuberculata coccinea Reeve, 1846",15,SUBSPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Lepetellida,9799313,Haliotidae,3245014,Haliotis,2293068,Haliotis tuberculata,2293076
5386347,"Chamomilla Godr., 1843",3104137,Tripleurospermum Sch.Bip.,2,GENUS,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Tripleurospermum,3104137,,
1415,Harpacticoida,1415,Harpacticoida,27,ORDER,ACCEPTED,Animalia,1,Arthropoda,54,Hexanauplia,9421786,Harpacticoida,1415,,,,,,
1358320,"Andrena thoracica (Fabricius, 1775)",1358320,"Andrena thoracica (Fabricius, 1775)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Andrenidae,7901,Andrena,1345710,Andrena thoracica,1358320
3097243,Senecio jacobaea L.,7222764,Jacobaea vulgaris subsp. vulgaris,9,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Jacobaea,7678064,Jacobaea vulgaris,5388602
6294834,Centaurea pullata subsp. pullata,6294834,Centaurea pullata subsp. pullata,1,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Centaurea,3127469,Centaurea pullata,3127841
1339953,"Amegilla fasciata (Fabricius, 1775)",1339953,"Amegilla fasciata (Fabricius, 1775)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Apidae,4334,Amegilla,1339775,Amegilla fasciata,1339953
3067586,Euphorbia akenocarpa Guss.,3067586,Euphorbia akenocarpa Guss.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Euphorbia,3063749,Euphorbia akenocarpa,3067586
2287835,"Dosinia lupinus (Linnaeus, 1758)",2287835,"Dosinia lupinus (Linnaeus, 1758)",7,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Venerida,9310756,Veneridae,3445,Dosinia,2287833,Dosinia lupinus,2287835
2194770,"Steganacarus similis Willmann, 1939",2194770,"Steganacarus similis Willmann, 1939",6,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Sarcoptiformes,542,Phthiracaridae,3639,Steganacarus,2194733,Steganacarus similis,2194770
4361677,"Botryphallus ovummuscae (Gofas, 1990)",4361677,"Botryphallus ovummuscae (Gofas, 1990)",20,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Rissoidae,7066,Botryphallus,4361674,Botryphallus ovummuscae,4361677
2645814,Enteromorpha muscoides (Clemente & Rubio) Cremades,9402904,Ulva clathrata (Roth) C.Agardh,1,SPECIES,SYNONYM,Plantae,6,Chlorophyta,36,Ulvophyceae,195,Ulvales,641,Ulvaceae,9013,Ulva,9408069,Ulva clathrata,9402904
9635884,"Discula pulvinata (R.T.Lowe, 1831)",9635884,"Discula pulvinata (R.T.Lowe, 1831)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Stylommatophora,1456,Helicidae,6540,Discula,3244065,Discula pulvinata,9635884
5276511,Amphiroa beauvoisii J.V.Lamour.,5276511,Amphiroa beauvoisii J.V.Lamour.,1,SPECIES,ACCEPTED,Plantae,6,Rhodophyta,106,Florideophyceae,342,Corallinales,670,Corallinaceae,4919,Amphiroa,2656090,Amphiroa beauvoisii,5276511
1528997,"Hydrotaea ignava (Harris, 1780)",1528997,"Hydrotaea ignava (Harris, 1780)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Muscidae,5564,Hydrotaea,1528971,Hydrotaea ignava,1528997
2114834,"Pleuromamma borealis Dahl F., 1893",2114834,"Pleuromamma borealis Dahl F., 1893",122,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Hexanauplia,9421786,Calanoida,679,Metridinidae,9044,Pleuromamma,2114826,Pleuromamma borealis,2114834
3200186,Padina pavonica (L.) Thivy,3200186,Padina pavonica (L.) Thivy,13,SPECIES,ACCEPTED,Chromista,4,Ochrophyta,98,Phaeophyceae,7073593,Dictyotales,1180,Dictyotaceae,7725,Padina,3200149,Padina pavonica,3200186
8013108,Artemisia crithmifolia Sievers,6292274,Artemisia obtusiloba var. glabra Ledeb.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Artemisia,3120641,Artemisia obtusiloba,3121689
2389391,"Aphanopus carbo Lowe, 1839",2389391,"Aphanopus carbo Lowe, 1839",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Perciformes,587,Trichiuridae,8600,Aphanopus,2389387,Aphanopus carbo,2389391
3034812,Apium L.,3034812,Apium L.,2,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Apium,3034812,,
2665910,Chroodactylon ornatum (C.Agardh) Basson,2665910,Chroodactylon ornatum (C.Agardh) Basson,2,SPECIES,ACCEPTED,Plantae,6,Rhodophyta,106,Stylonematophyceae,7548319,Stylonematales,1406,Stylonemataceae,4955,Chroodactylon,9520008,Chroodactylon ornatum,2665910
2750656,Ornithogalum,2750656,Ornithogalum,9,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Ornithogalum,2750656,,
2706162,Holcus L.,2706162,Holcus L.,7,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Holcus,2706162,,
5314815,Serapias lingua subsp. duriaei (Rchb. ex Batt.) Soó,5314820,Serapias strictiflora Welw. ex Veiga,1,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Orchidaceae,7689,Serapias,7912241,Serapias strictiflora,5314820
4369281,"Raphitoma leufroyi (Michaud, 1828)",4369281,"Raphitoma leufroyi (Michaud, 1828)",6,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Neogastropoda,982,Raphitomidae,5857134,Raphitoma,2305481,Raphitoma leufroyi,4369281
1918868,"Hipparchia hermione (Linnaeus, 1764)",1918868,"Hipparchia hermione (Linnaeus, 1764)",7,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Nymphalidae,7017,Hipparchia,1918607,Hipparchia hermione,1918868
7315173,Fumaria rupestris Boiss. & Reut.,7315173,Fumaria rupestris Boiss. & Reut.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ranunculales,399,Papaveraceae,2422,Fumaria,2888567,Fumaria rupestris,7315173
4151693,Koeleria crassipes Lange,4151693,Koeleria crassipes Lange,7,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Koeleria,2705912,Koeleria crassipes,4151693
7333412,Anarrhinum Desf.,7333412,Anarrhinum Desf.,5,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Anarrhinum,7333412,,
7335795,Cheilanthes catanensis (Cosent.) H.P.Fuchs,7335583,Cosentinia vellea subsp. vellea,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Pteridaceae,2367,Cosentinia,7335581,Cosentinia vellea,7335582
7131370,Echium lusitanicum L.,4059622,Omphalodes nitida Hoffmanns. & Link,8,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Boraginales,7226464,Boraginaceae,2498,Omphalodes,2926047,Omphalodes nitida,4059622
5272147,Codium decorticatum (Woodw.) M.A.Howe,5272147,Codium decorticatum (Woodw.) M.A.Howe,4,SPECIES,ACCEPTED,Plantae,6,Chlorophyta,36,Ulvophyceae,195,Bryopsidales,625,Codiaceae,8776,Codium,2642664,Codium decorticatum,5272147
5356952,Lotus corniculatus subsp. carpetanus (Lacaita) Rivas Mart.,5357013,Lotus corniculatus L.,6,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Lotus,10220564,Lotus corniculatus,5357013
3034682,Ferula L.,3034682,Ferula L.,1,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Ferula,3034682,,
7990197,Jungermannia sphaerocarpa Hook.,7990197,Jungermannia sphaerocarpa Hook.,4,SPECIES,ACCEPTED,Plantae,6,Marchantiophyta,9,Jungermanniopsida,126,Jungermanniales,381,Jungermanniaceae,6136,Jungermannia,8176108,Jungermannia sphaerocarpa,7990197
3172047,Veronica L.,3172047,Veronica L.,1,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Veronica,3172047,,
5384781,Silene nutans L.,5384781,Silene nutans L.,15,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Silene,3085897,Silene nutans,5384781
5667916,Pinguicula lusitanica L.,5667916,Pinguicula lusitanica L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lentibulariaceae,2391,Pinguicula,3172450,Pinguicula lusitanica,5667916
9014811,Allium ampeloprasum subsp. ampeloprasum,2856037,Allium ampeloprasum L.,1,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Amaryllidaceae,7682,Allium,9624496,Allium ampeloprasum,2856037
2608099,Ramalina pollinaria (Westr.) Ach.,2608099,Ramalina pollinaria (Westr.) Ach.,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Ramalinaceae,4812,Ramalina,2521975,Ramalina pollinaria,2608099
2977158,Ononis repens L.,2977156,Ononis spinosa subsp. procurrens (Wallr.) Briq.,3,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Ononis,2977094,Ononis spinosa,2977149
7674018,"Auristomia rutor (Nofroni & Schander, 1994)",7674018,"Auristomia rutor (Nofroni & Schander, 1994)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,,,Pyramidellidae,6783,Auristomia,4607409,Auristomia rutor,7674018
2926682,Lamium purpureum L.,2926682,Lamium purpureum L.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Lamiaceae,2497,Lamium,2926678,Lamium purpureum,2926682
8116657,"Littorina saxatilis (Olivi, 1792)",8116657,"Littorina saxatilis (Olivi, 1792)",6,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Littorinidae,2668,Littorina,2301050,Littorina saxatilis,8116657
7197522,Platycleis albopunctata albopunctata,7197522,Platycleis albopunctata albopunctata,1,SUBSPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Tettigoniidae,3991,Platycleis,1685160,Platycleis albopunctata,1685298
8095991,"Limonium ovalifolium subsp. pyramidatum (Lowe) O.Eriksson, A.Hansen & P.Sunding",8234800,"Limonium lowei R.Jardim, M.Seq., Capelo, J.C.Costa & Rivas Mart.",1,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Plumbaginaceae,2419,Limonium,3082293,Limonium lowei,8234800
4433301,"Hister grandicollis Illiger, 1807",4433301,"Hister grandicollis Illiger, 1807",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Staphylinidae,7854,Hister,1044556,Hister grandicollis,4433301
2560128,Acaulospora excavata Ingleby & C.Walker,2560128,Acaulospora excavata Ingleby & C.Walker,2,SPECIES,ACCEPTED,Fungi,5,Glomeromycota,18,Glomeromycetes,156,Diversisporales,533,Acaulosporaceae,3301,Acaulospora,2560108,Acaulospora excavata,2560128
4134761,Piptatherum paradoxum (L.) P.Beauv.,4134761,Piptatherum paradoxum (L.) P.Beauv.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Piptatherum,6432131,Piptatherum paradoxum,4134761
2221836,"Dromia personata (Linnaeus, 1758)",2221836,"Dromia personata (Linnaeus, 1758)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Decapoda,637,Dromiidae,8038,Dromia,2221831,Dromia personata,2221836
6082237,"Picris comosa subsp. lusitanica Talavera, 1980",4242173,Helminthotheca comosa subsp. lusitanica (Welw. ex Schlecht.) P.Silva & Escud.,4,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Helminthotheca,7376214,Helminthotheca comosa,8087313
8163629,Ocotea foetens (Ait.) Benth. & Hook.fil.,4180201,Ocotea foetens Baill.,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Laurales,407,Lauraceae,6688,Ocotea,3034076,Ocotea foetens,4180201
